COD_ASIGNATURA;SIGLO_PERIODO_DESDE;ANIO_PERIODO_DESDE;MESI_PERIODO_DESDE;MESF_PERIODO_DESDE;NOMBRE_ASIGNATURA;NRO_CREDITOS;NRO_HORAS_TEORIA;NRO_HORAS_LABORATORIO;NRO_HORAS_PRACTICA;TIPO_AULA;COD_TIPO_ASIGNATURA;COD_AREA_ASIGNATURA;COD_CLASE_ASIGNATURA;SIGLO_PERIODO_HASTA;ANIO_PERIODO_HASTA;MESI_PERIODO_HASTA;MESF_PERIODO_HASTA;DESCRIPCION
MAT312;0;72;1;3;MATEMATICAS VIII;0;0;0;0;;A;01;EP;0;72;9;12;
MAT312;0;73;1;3;MATEMATICAS;4;0;0;0;;A;01;EP;0;73;1;3;
MAT312;0;73;4;7;MATEMATICAS;0;0;0;0;;A;01;EP;0;75;7;8;
MAT312;0;75;9;12;ANALI DE SE=ALES;0;0;0;0;;A;01;EP;0;75;9;12;
MAT312;0;76;1;3;TEORIA PROBABILID;0;0;0;0;;A;01;EP;0;76;1;3;
MAT312;0;76;4;7;ANALI DE SE=ALES;0;0;0;0;;A;01;EP;0;82;9;12;
MAT314;0;75;9;12;MATEMATICAS;0;0;0;0;;A;01;EP;0;76;9;12;
MAT315;0;76;1;3;MATEMATICAS;0;0;0;0;;A;01;EP;0;76;9;12;
MAT315;0;77;1;3;MET. MAT. FISICA;3;0;0;0;;A;01;EP;0;77;9;12;
MAT316;0;77;4;7;METOD.MATEM.FISICA;3;0;0;0;;A;01;EP;0;78;1;3;
MAT318;0;73;1;3;MATEMATICAS;0;0;0;0;;A;01;EP;0;76;1;3;
MAT321;0;71;9;12;ALGEBRA IV;0;0;0;0;;A;01;EP;0;72;7;8;
MAT321;0;72;9;12;ALGEBRA;0;0;0;0;;A;01;EP;0;82;1;3;
MAT331;0;71;9;12;ANALISIS MATEMAT;0;0;0;0;;A;01;EP;0;71;9;12;
MAT331;0;72;1;3;ANAL.MATEMATICO;0;0;0;0;;A;01;EP;0;72;7;8;
MAT331;0;72;9;12;ANALISIS MAT.;0;0;0;0;;A;01;EP;0;73;7;8;
MAT331;0;73;9;12;ANALISIS MATEMAT;0;0;0;0;;A;01;EP;0;74;7;8;
MAT331;0;74;9;12;ANALI.MATEMATICO;0;0;0;0;;A;01;EP;0;74;9;12;
MAT331;0;75;1;3;ANALIS.MATEMATICO;0;0;0;0;;A;01;EP;0;75;7;8;
MAT331;0;75;9;12;ANALIS MATEMATICO;0;0;0;0;;A;01;EP;0;76;1;3;
MAT331;0;76;4;7;ANALISIS MATEMATIC;0;0;0;0;;A;01;EP;0;76;7;8;
MAT331;0;76;9;12;ANALIS MATEMATICO;0;0;0;0;;A;01;EP;0;76;9;12;
MAT331;0;77;1;3;ANALISIS MATEMAT;4;0;0;0;;A;01;EP;0;82;9;12;
MAT332;0;73;1;3;ANALISIS MATEMAT;0;0;0;0;;A;01;EP;0;74;9;12;
MAT332;0;75;1;3;ANALIS.MATEMATICO;0;0;0;0;;A;01;EP;0;75;9;12;
MAT332;0;76;1;3;ANALIS MATEMATICO;0;0;0;0;;A;01;EP;0;76;9;12;
MAT333;0;73;4;7;ANALISIS MATEMAT.;0;0;0;0;;A;01;EP;0;73;7;8;
MAT333;0;73;9;12;ANALISIS MATEMAT;0;0;0;0;;A;01;EP;0;74;1;3;
MAT333;0;74;4;7;ANALISIS MATEMAT.;0;0;0;0;;A;01;EP;0;75;1;3;
MAT333;0;75;4;7;ANALIS.MATEMATICO;0;0;0;0;;A;01;EP;0;75;7;8;
MAT333;0;75;9;12;ANALIS MATEMATICO;0;0;0;0;;A;01;EP;0;77;1;3;
MAT342;0;74;1;3;LOGICA SIMBOLICA;0;0;0;0;;A;01;EP;0;76;9;12;
MAT343;0;74;4;7;DISE=O LOGICO;0;0;0;0;;A;01;EP;0;76;9;12;
MAT343;0;77;1;3;DISE=O LOGICO;3;0;0;0;;A;01;EP;0;81;9;12;
MAT351;0;71;9;12;TOPOLOGIA METRICA;0;0;0;0;;A;01;EP;0;76;7;8;
MAT351;0;76;9;12;INT.A LA TOPOLOGIA;0;0;0;0;;A;01;EP;0;76;9;12;
MAT351;0;77;1;3;INT.A LA TOPOLOGIA;4;0;0;0;;A;01;EP;0;82;9;12;
MAT352;0;72;1;3;TOPOLOGIA GENERAL;0;0;0;0;;A;01;EP;0;76;9;12;
MAT352;0;77;1;3;INT.GEOM.DIFERENC.;5;0;0;0;;A;01;EP;0;77;9;12;
MAT352;0;78;1;3;INT.GEOM.DIFERENC.;4;0;0;0;;A;01;EP;0;82;9;12;
MAT361;0;72;1;3;ANAL.DE SE/AL I;0;0;0;0;;A;01;EP;0;72;1;3;
MAT361;0;72;4;7;ANALISIS SE=AL I;0;0;0;0;;A;01;EP;0;72;7;8;
MAT361;0;72;9;12;ANALISIS DE SE/AL;0;0;0;0;;A;01;EP;0;72;9;12;
MAT361;0;73;1;3;TEORIA DE PROB;0;0;0;0;;A;01;EP;0;73;1;3;
MAT361;0;73;4;7;T/PROBALIDADES;0;0;0;0;;A;01;EP;0;73;7;8;
MAT361;0;73;9;12;TEORIA DE PROB;0;0;0;0;;A;01;EP;0;74;1;3;
MAT361;0;74;4;7;T DE LA PROBABILID;0;0;0;0;;A;01;EP;0;74;7;8;
MAT361;0;74;9;12;TEORIA DE PROBABIL;0;0;0;0;;A;01;EP;0;74;9;12;
MAT361;0;75;1;3;TEORIA PROBABILID.;0;0;0;0;;A;01;EP;0;75;1;3;
MAT361;0;75;4;7;MATEMATICAS;0;0;0;0;;A;01;EP;0;75;7;8;
MAT361;0;75;9;12;TEORIA PROBABILID;0;0;0;0;;A;01;EP;0;76;1;3;
MAT361;0;76;4;7;TEORIA PROBABILID.;0;0;0;0;;A;01;EP;0;76;7;8;
MAT361;0;76;9;12;TEORIA PROBABILID;0;0;0;0;;A;01;EP;0;76;9;12;
MAT361;0;77;1;3;MET.ESTADISTICOS;3;0;0;0;;A;01;EP;0;82;9;12;
MAT361;0;83;1;3;ANAL.DE SE/AL I;0;0;0;0;;A;01;EP;0;83;1;3;
MAT362;0;74;1;3;METODOS ESTADIS;0;0;0;0;;A;01;EP;0;74;1;3;
MAT362;0;74;4;7;METODOS ESTADIS.;0;0;0;0;;A;01;EP;0;74;9;12;
MAT362;0;75;1;3;ESTADISTICA;0;0;0;0;;A;01;EP;0;76;9;12;
MAT364;0;75;9;12;ESTADIST METODOLOG;0;0;0;0;;A;01;EP;0;78;4;7;
MAT365;0;75;9;12;ESTADIST METODOLOG;0;0;0;0;;A;01;EP;0;78;4;7;
MAT371;0;77;4;7;TEORIA DE GRAFOS;0;0;0;0;;A;01;EP;0;77;4;7;
MAT381;0;73;9;12;PROC DE INFORM;0;0;0;0;;A;01;EP;0;74;7;8;
MAT381;0;74;9;12;PROC.DE INFORMAC.;0;0;0;0;;A;01;EP;0;74;9;12;
MAT381;0;75;1;3;PROCESOS DE INFORM;0;0;0;0;;A;01;EP;0;75;7;8;
MAT381;0;75;9;12;PROCESAM.DE DATOS;0;0;0;0;;A;01;EP;0;76;9;12;
MAT381;0;77;1;3;PROCES.DE DATOS;0;0;0;0;;A;01;EP;0;77;4;7;
MAT382;0;73;9;12;PROC DE INFORM;0;0;0;0;;A;01;EP;0;74;9;12;
MAT382;0;75;1;3;PROCESOS INFORMAC.;0;0;0;0;;A;01;EP;0;75;9;12;
MAT382;0;76;1;3;PROCES DE DATOS;0;0;0;0;;A;01;EP;0;76;9;12;
MAT383;0;74;4;7;PROC. DE INFORM;0;0;0;0;;A;01;EP;0;75;1;3;
MAT383;0;75;4;7;PROCES.INFORMACION;0;0;0;0;;A;01;EP;0;76;1;3;
MAT383;0;76;4;7;PROCES DE DATOS;0;0;0;0;;A;01;EP;0;77;1;3;
MAT393;0;75;4;7;ECUAC.DIFERENCIAL.;0;0;0;0;;A;01;EP;0;76;1;3;
MAT393;0;76;4;7;ECUAC DIFERENCIAL;0;0;0;0;;A;01;EP;0;77;1;3;
MAT421;0;74;9;12;ALGEBRA;0;0;0;0;;A;01;EP;0;75;7;8;
MAT421;0;75;9;12;TEORIA DE GRUPOS;0;0;0;0;;A;01;EP;0;77;4;7;
MAT422;0;75;1;3;ALGEBRA;0;0;0;0;;A;01;EP;0;75;9;12;
MAT422;0;76;1;3;ALGEBRA CONMUTAT;0;0;0;0;;A;01;EP;0;76;9;12;
MAT423;0;74;4;7;T DE NUM ALGEB;0;0;0;0;;A;01;EP;0;75;1;3;
MAT423;0;75;4;7;ALGEBRA;0;0;0;0;;A;01;EP;0;76;1;3;
MAT423;0;76;4;7;TEORIA DE GALOIS;0;0;0;0;;A;01;EP;0;77;1;3;
MAT431;0;74;1;3;ANALISIS MATEMAT;0;0;0;0;;A;01;EP;0;75;7;8;
MAT431;0;75;9;12;TEORIA MEDIDA INT;0;0;0;0;;A;01;EP;0;76;7;8;
MAT431;0;76;9;12;TEOR MED E INTEGR;0;0;0;0;;A;01;EP;0;77;4;7;
MAT432;0;75;1;3;ANALISIS;0;0;0;0;;A;01;EP;0;75;9;12;
MAT432;0;76;1;3;TEOR MED E INTEGR;0;0;0;0;;A;01;EP;0;76;9;12;
MAT433;0;75;4;7;ANALISIS;0;0;0;0;;A;01;EP;0;76;1;3;
MAT433;0;76;4;7;ANALISIS FUNCIONAL;0;0;0;0;;A;01;EP;0;77;1;3;
MAT451;0;73;9;12;GEOMETRIA DIFER;0;0;0;0;;A;01;EP;0;74;7;8;
MAT451;0;74;9;12;GEOMETRIA DIFEREN;0;0;0;0;;A;01;EP;0;75;7;8;
MAT451;0;75;9;12;GEOMETRIA DIFERENC;0;0;0;0;;A;01;EP;0;77;4;7;
MAT452;0;75;1;3;GEOMET.DIFERENCIAL;0;0;0;0;;A;01;EP;0;75;9;12;
MAT452;0;76;1;3;GEOMET DIFERENCIAL;0;0;0;0;;A;01;EP;0;77;9;12;
MAT455;0;75;9;12;TOPOLOGIA GENERAL;0;0;0;0;;A;01;EP;0;77;4;7;
MAT456;0;76;1;3;TOPOLOGIA GENERAL;0;0;0;0;;A;01;EP;0;77;9;12;
MAT461;0;76;9;12;TEOR PROB Y ESTAD;0;0;0;0;;A;01;EP;0;77;4;7;
MAT463;0;73;4;7;CALCULO NUMERICO;0;0;0;0;;A;01;EP;0;77;1;3;
MAT463;0;77;4;7;CALCULO NUMERICO;3;0;0;0;;A;01;EP;0;78;4;7;
MAT481;0;74;4;7;L DE PROGRAMACION;0;0;0;0;;A;01;EP;0;74;7;8;
MAT481;0;74;9;12;LENG.DE PROGRAMAC.;0;0;0;0;;A;01;EP;0;75;7;8;
MAT481;0;75;9;12;LENGUAJES PROGRAM.;0;0;0;0;;A;01;EP;0;77;4;7;
MAT482;0;75;1;3;LENG.DE PROGRAMAC.;0;0;0;0;;A;01;EP;0;75;9;12;
MAT482;0;76;1;3;LENG DE PROGRAMAC;0;0;0;0;;A;01;EP;0;76;9;12;
MAT483;0;75;4;7;LENG.DE PROGRAMAC.;0;0;0;0;;A;01;EP;0;76;1;3;
MAT483;0;76;4;7;LENG DE PROGRAMAC;0;0;0;0;;A;01;EP;0;77;1;3;
MAT486;0;74;4;7;SIS PARA OPERAR;0;0;0;0;;A;01;EP;0;77;9;12;
MAT491;0;75;9;12;ECUACION DIFERENC.;0;0;0;0;;A;01;EP;0;78;4;7;
MAT492;0;75;1;3;ECUAC.DIFER.PARC.;0;0;0;0;;A;01;EP;0;75;9;12;
MAT532;0;75;9;12;TOPICOS EN ANALIS;0;0;0;0;;A;01;EP;0;81;4;7;
MAT533;0;76;1;3;TOPICOS EN ANALIS;0;0;0;0;;A;01;EP;0;81;9;12;
MAT556;0;76;4;7;TOPIC TOPOL GRAL;0;0;0;0;;A;01;EP;0;77;1;3;
MAT561;0;74;1;3;CALCULO NUMERICO;0;0;0;0;;A;01;EP;0;74;9;12;
MAT561;0;75;1;3;CALCULO NUM.AVANZ.;0;0;0;0;;A;01;EP;0;76;1;3;
MAT561;0;76;4;7;ANALISIS NUMERICO;0;0;0;0;;A;01;EP;0;76;9;12;
MAT565;0;76;1;3;PRO.ESTOCASTICOS;0;0;0;0;;A;01;EP;0;77;1;3;
MAT581;0;76;9;12;TOPICOS ESPECIALES;0;0;0;0;;A;01;EP;0;77;1;3;
MAT582;0;76;9;12;TOPICOS ESPECIALES;3;0;0;0;;A;01;EP;0;78;7;8;
MAT582;0;78;9;12;TOPICOS ESPECIALES;4;0;0;0;;A;01;EP;0;79;4;7;
MAT586;0;76;1;3;SISTEMAS OPER.;0;0;0;0;;A;01;EP;0;78;1;3;
MAT587;0;76;9;12;TOPICOS ESP.;0;0;0;0;;A;01;EP;0;77;4;7;
MAT588;0;76;4;7;TOPICOS ESP.;0;0;0;0;;A;01;EP;0;79;1;3;
MAT589;0;76;1;3;TOPICOS ESP.;0;0;0;0;;A;01;EP;0;81;9;12;
MAT727;0;76;9;12;TEORIA DE NUMEROS;0;0;0;0;;A;01;EP;0;80;1;3;
MC1311;0;83;1;3;FENOM TRANSPORTE;4;0;0;0;;A;01;EP;0;88;9;12;
MC1412;0;83;1;3;MECANICA;4;0;0;0;;A;01;EP;0;83;4;7;
MC2111;0;83;1;3;RESIST DE MATERIAL;4;0;0;0;;A;01;EP;0;89;9;12;
MC2111;0;90;1;3;RESISTENCIA DE MATERIALES;4;0;0;0;;A;01;EP;0;94;9;12;
MC2112;0;83;1;3;RESIST DE MATERIAL;3;0;0;0;;A;01;EP;0;94;9;12;
MC2113;0;83;1;3;RESIST. DE MATER.;4;0;0;0;;A;01;EP;0;87;1;3;
MC2251;0;86;9;12;INTRODUCCION ESTRU;3;0;0;0;;A;01;EP;0;89;4;7;
MC2312;0;83;1;3;MEC DE FLUIDOS;3;0;0;0;;A;01;EP;0;94;9;12;
MC2313;0;83;1;3;MEC DE FLUIDOS;3;0;0;0;;A;01;EP;0;88;9;12;
MC2313;0;89;1;3;MECANICA DE FLUIDOS;3;0;0;0;;A;01;EP;0;94;9;12;
MC2411;0;83;1;3;MECANICA;4;0;0;0;;A;01;EP;0;94;9;12;
MC2413;0;83;1;3;MECANICA;4;0;0;0;;A;01;EP;0;94;9;12;
MC2414;0;83;1;3;DINAM DE MAQUINAS;3;0;0;0;;A;01;EP;0;87;9;12;
MC2415;0;83;1;3;VIBRACIONES MECANI;3;0;0;0;;A;01;EP;0;83;7;8;
MC2415;0;83;9;12;DINAM DE MAQUINAS;3;0;0;0;;A;01;EP;0;86;7;8;
MC2415;0;86;9;12;VIBRACIONES MECANI;3;0;0;0;;A;01;EP;0;90;9;12;
MC2416;0;83;1;3;METODOS APROX.;3;0;0;0;;A;01;EP;0;89;1;3;
MC2512;0;83;4;7;REOLOGIA DE POLIM.;3;0;0;0;;A;01;EP;0;89;9;12;
MC2513;0;83;1;3;TECNO DEL PLAST.;4;0;0;0;;A;01;EP;0;89;9;12;
MC2513;0;90;1;3;TECNOLOGIA DE PLASTICOS;4;0;0;0;;A;01;EP;0;99;4;7;
MC2514;0;83;1;3;TECNOL.DE PLASTIC;4;0;0;0;;A;01;EP;0;89;9;12;
MC2514;0;90;1;3;TECNOLOGIA DE PLASTICOS;4;0;0;0;;A;01;EP;0;99;4;7;
MC2515;0;83;1;3;INGEN. DE MOLDES;3;0;0;0;;A;01;EP;0;89;1;3;
MC2582;0;83;1;3;LAB.TECNOL.PLASTIC;1;0;0;0;;B;01;EP;0;89;9;12;
MC2582;0;90;1;3;LAB.TECNOL.PLASTIC;2;0;0;0;;B;01;EP;0;91;4;7;
MC2583;0;83;1;3;LAB.TECNOL.PLASTIC;1;0;0;0;;B;01;EP;0;90;1;3;
MC2583;0;90;4;7;LAB.TECNOL.PLASTIC;2;0;0;0;;B;01;EP;0;91;4;7;
MC2584;0;83;1;3;LAB. DE TECN. PLAS;2;0;0;0;;B;01;EP;0;89;9;12;
MC3121;0;83;4;7;DISENO;3;0;0;0;;A;01;EP;0;94;9;12;
MC3122;0;83;1;3;DISENO;3;0;0;0;;A;01;EP;0;94;4;7;
MC3123;0;83;1;3;DISENO;3;0;0;0;;A;01;EP;0;94;4;7;
MC3124;0;83;1;3;DISE=O;2;0;0;0;;A;01;EP;0;91;9;12;
MC3124;0;92;1;3;DISENO;2;0;0;0;;A;01;EP;0;94;7;8;
MC3124;0;94;9;12;DISENO IV;2;0;0;0;;A;01;EP;0;97;1;3;
MC3127;0;83;4;7;DISE=O;3;0;0;0;;A;01;EP;0;88;4;7;
MC3256;0;83;4;7;PROYEC ESTRUCTURAL;3;0;0;0;;A;01;EP;0;89;4;7;
MC3611;0;83;1;3;PROCESOS DE FABRIC;3;0;0;0;;A;01;EP;0;94;9;12;
MC3612;0;83;4;7;PROCES.FABRICACION;3;0;0;0;;A;01;EP;0;94;9;12;
MC3613;0;83;1;3;DEFORMACIONES PLAS;3;0;0;0;;A;01;EP;0;89;9;12;
MC3683;0;83;1;3;LAB.DEFORM.PLAST;1;0;0;0;;B;01;EP;0;89;9;12;
MC3684;0;83;1;3;LAB.MECANIZADO;1;0;0;0;;B;01;EP;0;89;4;7;
MC3685;0;83;1;3;LAB.DE SOLDADURAS;1;0;0;0;;B;01;EP;0;89;4;7;
MC4164;0;90;9;12;DIBUJO POR COMPUTADOR;3;0;0;0;;A;01;EP;0;96;4;7;
MC4314;0;83;4;7;MEC.DE LOS FLUIDOS;3;0;0;0;;A;01;EP;0;94;9;12;
MC4381;0;86;9;12;LAB.MEC.DE.FLUIDOS;1;0;0;0;;B;01;EP;0;88;9;12;
MC4381;0;89;1;3;LABORATORIO MECANICA DE;1;0;0;0;;B;01;EP;0;98;1;3;
MC4464;0;83;4;7;CONT. RUIDOS Y VIB;3;0;0;0;;A;01;EP;0;88;9;12;
MC4665;0;83;4;7;METROLOGIA;3;0;0;0;;A;01;EP;0;96;4;7;
MC5165;0;90;1;3;INTROD AL DIS DE E;3;0;0;0;;A;01;EP;0;90;9;12;
MC5611;0;83;9;12;INT.PROC.FABRIC.;4;0;0;0;;A;01;EP;0;88;9;12;
MC5611;0;89;1;3;MATR.Y.MANUFACT;4;0;0;0;;A;01;EP;0;91;1;3;
MC6165;0;85;9;12;DISENO;2;0;0;0;;A;01;EP;0;88;9;12;
MC6462;0;86;1;3;MED.MECANICAS I;4;0;0;0;;A;01;EP;0;86;9;12;
MC6466;0;87;4;7;DINAM.DE.MECANISMO;4;0;0;0;;A;01;EP;0;95;1;3;
MC6612;0;84;1;3;PROC.DE FABRIC.;4;0;0;0;;A;01;EP;0;86;9;12;
MC6614;0;85;1;3;PROC.DE FABRIC.;4;0;0;0;;A;01;EP;0;87;1;3;
MEC233;0;71;1;4;MECANICA I;0;0;0;0;;A;01;EP;0;72;7;8;
MEC233;0;72;9;12;MECANICA;0;0;0;0;;A;01;EP;0;75;7;8;
MEC233;0;75;9;12;MECANICA;4;0;0;0;;A;01;EP;0;75;9;12;
MEC233;0;76;1;3;MECANICA;0;0;0;0;;A;01;EP;0;79;7;8;
MEC233;0;79;9;12;MECANICA;4;0;0;0;;A;01;EP;0;83;1;3;
MEC236;0;71;1;4;MECANICA;0;0;0;0;;A;01;EP;0;76;9;12;
MEC236;0;77;1;3;MECANICA;4;0;0;0;;A;01;EP;0;83;1;3;
MEC239;0;71;1;4;MECANICA I;0;0;0;0;;A;01;EP;0;72;1;3;
MEC239;0;72;4;7;MECANICA I;4;0;0;0;;A;01;EP;0;72;7;8;
MEC239;0;72;9;12;MECANICA;0;0;0;0;;A;01;EP;0;72;9;12;
MEC239;0;73;1;3;MECANICA;4;0;0;0;;A;01;EP;0;73;1;3;
MEC239;0;73;4;7;MECANICA;0;0;0;0;;A;01;EP;0;76;9;12;
MEC239;0;77;1;3;MECANICA;4;0;0;0;;A;01;EP;0;83;1;3;
MEC291;0;70;9;12;GEOM DESCRIPTIVA;0;0;0;0;;A;01;EP;0;71;7;8;
MEC291;0;71;9;12;GEOMETRIA DESCRIP;0;0;0;0;;A;01;EP;0;71;9;12;
MEC295;0;71;4;7;DIBUJO;0;0;0;0;;A;01;EP;0;71;9;12;
MEC295;0;72;1;3;DIBUJO;2;0;0;0;;A;01;EP;0;72;1;3;
MEC295;0;72;4;7;DIBUJO;0;0;0;0;;A;01;EP;0;72;9;12;
MEC295;0;73;1;3;MECANICA-DIBUJO 1;0;0;0;0;;A;01;EP;0;82;9;12;
MEC301;0;72;4;7;RESISTENCIA DE MAT;0;0;0;0;;A;01;EP;0;72;9;12;
MEC301;0;73;1;3;RES DE MATERIALES;0;0;0;0;;A;01;EP;0;73;1;3;
MEC301;0;73;4;7;RES.DE MATERIALES;0;0;0;0;;A;01;EP;0;73;7;8;
MEC301;0;73;9;12;RES DE MATERIALES;0;0;0;0;;A;01;EP;0;74;1;3;
MEC301;0;74;4;7;RES. DE MATERIALES;0;0;0;0;;A;01;EP;0;74;7;8;
MEC301;0;74;9;12;RESIST DE MATERIAL;0;0;0;0;;A;01;EP;0;76;9;12;
MEC301;0;77;1;3;RESIST DE MATERIAL;3;0;0;0;;A;01;EP;0;83;1;3;
MEC331;0;71;9;12;MECANICA II;0;0;0;0;;A;01;EP;0;72;7;8;
MEC331;0;72;9;12;MECANICA;0;0;0;0;;A;01;EP;0;79;9;12;
MEC331;0;80;1;3;MECANICA;4;0;0;0;;A;01;EP;0;82;9;12;
MEC334;0;71;9;12;MECANICA;0;0;0;0;;A;01;EP;0;76;9;12;
MEC334;0;77;1;3;MECANICA;4;0;0;0;;A;01;EP;0;82;9;12;
MEC342;0;72;1;3;RESIST. DE MAT.;0;0;0;0;;A;01;EP;0;72;1;3;
MEC342;0;72;4;7;RESISTENCIA DE MAT;0;0;0;0;;A;01;EP;0;72;9;12;
MEC342;0;73;1;3;RES DE MATERIALES;0;0;0;0;;A;01;EP;0;73;1;3;
MEC342;0;73;4;7;RES.DE MATERIALES;0;0;0;0;;A;01;EP;0;73;7;8;
MEC342;0;73;9;12;RES DE MATERIALES;0;0;0;0;;A;01;EP;0;74;1;3;
MEC342;0;74;4;7;RES. DE MATERIALES;0;0;0;0;;A;01;EP;0;74;7;8;
MEC342;0;74;9;12;RESIST.DE MATERIAL;0;0;0;0;;A;01;EP;0;75;9;12;
MEC342;0;76;1;3;RESIST DE MATERIAL;0;0;0;0;;A;01;EP;0;76;9;12;
MEC342;0;77;1;3;RESIST DE MATERIAL;4;0;0;0;;A;01;EP;0;82;9;12;
MEC342;0;83;1;3;RESIST. DE MAT.;0;0;0;0;;A;01;EP;0;83;1;3;
MEC343;0;72;4;7;RESIST DE MATERIAL;0;0;0;0;;A;01;EP;0;77;1;3;
MEC343;0;77;4;7;RESIST DE MATERIAL;3;0;0;0;;A;01;EP;0;83;1;3;
MEC352;0;73;4;7;FENOM TRANSPORTE;0;0;0;0;;A;01;EP;0;76;9;12;
MEC353;0;72;1;3;MEC.DE LOS FLUIDOS;0;0;0;0;;A;01;EP;0;72;7;8;
MEC353;0;72;9;12;MECANICA DE FLUIDO;0;0;0;0;;A;01;EP;0;73;7;8;
MEC353;0;73;9;12;MEC DE FLUIDO;0;0;0;0;;A;01;EP;0;74;1;3;
MEC353;0;74;4;7;MECANICA DE FLUIDO;0;0;0;0;;A;01;EP;0;74;7;8;
MEC353;0;74;9;12;MECAN.DE FLUIDOS;0;0;0;0;;A;01;EP;0;75;7;8;
MEC353;0;75;9;12;MEC DE FLUIDOS;4;0;0;0;;A;01;EP;0;75;9;12;
MEC353;0;76;1;3;MEC DE FLUIDOS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC353;0;77;1;3;MEC DE FLUIDOS;4;0;0;0;;A;01;EP;0;82;9;12;
MEC365;0;72;4;7;DINAM DE MAQUINAS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC365;0;77;1;3;DINAM DE MAQUINAS;4;0;0;0;;A;01;EP;0;82;7;8;
MEC365;0;82;9;12;DINAM DE MAQUINAS;3;0;0;0;;A;01;EP;0;83;1;3;
MEC366;0;72;1;3;DINAM DE MAQUINAS;0;0;0;0;;A;01;EP;0;77;1;3;
MEC366;0;77;4;7;DINAM DE MAQUINAS;3;0;0;0;;A;01;EP;0;82;9;12;
MEC371;0;72;1;3;GEOMETRIA DESCRIP.;0;0;0;0;;A;01;EP;0;72;7;8;
MEC371;0;72;9;12;DIBUJO DE MAQUINAS;0;0;0;0;;A;01;EP;0;73;7;8;
MEC371;0;73;9;12;DIBUJO DE MAQ;0;0;0;0;;A;01;EP;0;73;9;12;
MEC371;0;74;1;3;DIBUJO DE MAQUINAS;0;0;0;0;;A;01;EP;0;74;7;8;
MEC371;0;74;9;12;DIBUJO DE MAQ.;0;0;0;0;;A;01;EP;0;74;9;12;
MEC371;0;75;1;3;DIBUJO DE MAQUINAS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC371;0;77;1;3;DIBUJOS DE MAQ.;0;0;0;0;;A;01;EP;0;77;1;3;
MEC371;0;77;4;7;DISENO;3;0;0;0;;A;01;EP;0;82;9;12;
MEC372;0;71;9;12;DIBUJO DE MAQUINAS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC372;0;77;1;3;DISENO;3;0;0;0;;A;01;EP;0;80;1;3;
MEC372;0;80;4;7;DISENO;4;0;0;0;;A;01;EP;0;82;4;7;
MEC382;0;74;1;3;ESTRUCTURAS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC383;0;74;4;7;ESTRUCTURAS;0;0;0;0;;A;01;EP;0;77;1;3;
MEC393;0;75;9;12;LAB DE DINAMICA;0;0;0;0;;A;01;EP;0;77;1;3;
MEC396;0;75;9;12;LAB DE RESISTENCIA;0;0;0;0;;A;01;EP;0;77;1;3;
MEC396;0;77;4;7;LAB.DE RESISTENCIA;0;0;0;0;;A;01;EP;0;77;7;8;
MEC396;0;77;9;12;LAB.RESIST.;0;0;0;0;;A;01;EP;0;78;1;3;
MEC396;0;78;4;7;LAB.RESISTENCIA;0;0;0;0;;A;01;EP;0;78;9;12;
MEC441;0;71;9;12;CIENC DE MATERIAL;0;0;0;0;;A;01;EP;0;71;9;12;
MEC441;0;72;1;3;CIEN.DE MATERIALES;0;0;0;0;;A;01;EP;0;72;7;8;
MEC441;0;72;9;12;CIENCIA DE MAT;0;0;0;0;;A;01;EP;0;73;7;8;
MEC441;0;73;9;12;CIEN DE LOS MATER;0;0;0;0;;A;01;EP;0;74;7;8;
MEC441;0;74;9;12;CIENC.DE LOS MATER;0;0;0;0;;A;01;EP;0;74;9;12;
MEC441;0;75;1;3;CIENCIA MATERIALES;0;0;0;0;;A;01;EP;0;82;9;12;
MEC442;0;75;4;7;MATERIALES;0;0;0;0;;A;01;EP;0;75;9;12;
MEC451;0;73;9;12;MEC DE FLUIDOS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC471;0;73;9;12;DISEÑO;0;0;0;0;;A;01;EP;0;76;9;12;
MEC471;0;77;1;3;DISEÑO;4;0;0;0;;A;01;EP;0;80;1;3;
MEC473;0;73;9;12;PROCESOS DE FABRIC;0;0;0;0;;A;01;EP;0;77;1;3;
MEC481;0;74;9;12;ESTRUCTURAS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC482;0;75;1;3;ESTRUCTURAS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC491;0;75;9;12;LAB MECAN FLUIDOS;0;0;0;0;;A;01;EP;0;76;9;12;
MEC493;0;75;9;12;LAB PROC FABRIC;0;0;0;0;;A;01;EP;0;77;1;3;
MEC571;0;74;9;12;PROCESOS DE FABRIC;0;0;0;0;;A;01;EP;0;76;9;12;
MEC572;0;76;4;7;PROCES.FABRIC.III;0;0;0;0;;A;01;EP;0;77;1;3;
MEC575;0;76;1;3;PROG.CON.MAQ.H.;0;0;0;0;;A;01;EP;0;78;4;7;
MEC579;0;75;4;7;FUNDICION;0;0;0;0;;A;01;EP;0;80;1;3;
